Id,SalePrice
2734,145219.77374923066
2735,117792.87289161794
2736,138208.71406043298
2737,110759.02402964514
2738,171370.98375874874
2739,166557.14173212764
2740,150065.9891205884
2741,130290.08492970304
2742,164407.74357649614
2743,127194.20037532365
2744,149061.35640282952
2745,145494.18210791145
2746,123718.59969556122
2747,149982.91576708574
2748,116383.95120102982
2749,110012.30160787026
2750,112907.75094158808
2751,111508.3439505361
2752,224585.19525837945
2753,157306.37252035108
2754,241188.7951907043
2755,150606.70670591597
2756,59610.69579858426
2757,60652.78876223997
2758,65642.07969672186
2759,153104.78584074695
2760,130029.33657938521
2761,141113.10948969866
2762,151507.5786910511
2763,199052.08724597888
2764,164071.17433463922
2765,252951.3058226239
2766,107733.70711151464
2767,62724.538788256235
2768,132341.63961129822
2769,122367.721991539
2770,171459.20388635038
2771,103708.0807646187
2772,97772.70553031447
2773,166745.11470223754
2774,140220.3129326722
2775,121811.67951897229
2776,161256.4254830284
2777,169220.49597120285
2778,129520.98544448335
2779,132920.9219744329
2780,122394.48927561007
2781,90565.9051300406
2782,71221.43578403722
2783,68052.45728323772
2784,123203.43457188457
2785,137959.6428167147
2786,27200.627974846866
2787,127426.3943519562
2788,49342.286135060014
2789,223683.90409926279
2790,85227.16455519293
2791,124780.58171821968
2792,45225.19031739514
2793,166886.92260751175
2794,63963.913668499095
2795,120622.63105916069
2796,88687.61843638238
2797,227831.55272509973
2798,107433.45918529946
2799,114536.53580179438
2800,65943.25745486701
2801,120492.63811652898
2802,120938.21269761422
2803,211837.26738281478
2804,127803.299390289
2805,81218.2611645977
2806,94183.29175834334
2807,178682.02690585982
2808,136488.516590812
2809,128377.18893227656
2810,118891.86881437502
2811,156317.9865962593
2812,158225.79721189733
2813,202320.4196157367
2814,201112.94959838502
2815,92224.51367583359
2816,227566.12824312295
2817,130092.42700067046
2818,121203.28409039602
2819,178704.50445999415
2820,120437.87039425108
2821,106611.65028127446
2822,190988.1970494003
2823,287908.7618187221
2824,172188.30587066477
2825,137518.02362895897
2826,126440.48558273818
2827,154134.67209220608
2828,228197.42873368342
2829,226040.7392405991
2830,253556.36560968915
2831,204999.29147428088
2832,228652.1347336378
2833,266634.823327343
2834,225397.96843877365
2835,232234.44853232382
2836,212020.6873188212
2837,178185.60139745963
2838,154149.21237342013
2839,183019.93530566827
2840,215876.00334201637
2841,216906.24573074095
2842,221073.8675692305
2843,149492.49741060194
2844,186349.88465208746
2845,108965.23791906866
2846,218676.65844212612
2847,197684.57285719737
2848,232687.23562584748
2849,226173.58056559088
2850,279192.3862058702
2851,233957.31572430395
2852,246376.51936420798
2853,227913.24218970025
2854,160361.5509174848
2855,216156.7235521688
2856,220272.8177409817
2857,212675.8108949284
2858,213891.78249858366
2859,121794.43392917817
2860,122329.21347872773
2861,128317.57107349578
2862,217146.5624556411
2863,130792.17781998543
2864,251506.78796189
2865,164456.76312288106
2866,220783.89371228847
2867,75050.19725634973
2868,145836.07810888276
2869,112769.39876584942
2870,130183.19589687511
2871,79097.26932794345
2872,9916.075187522685
2873,94393.23195283837
2874,129308.92612663354
2875,134561.09697918664
2876,166627.24347127695
2877,135908.70808118838
2878,162103.60279257712
2879,124227.71610939945
2880,113004.27809751639
2881,139106.92356266477
2882,133323.4549431929
2883,187339.50923324376
2884,205256.12240391877
2885,168947.15653907973
2886,171865.9236371976
2887,103155.21377099119
2888,146616.56388063403
2889,37237.80278221704
2890,57511.41782214609
2891,156731.68403675104
2892,14572.205125298584
2893,99649.75410955842
2894,22298.104899768718
2895,258180.40204605134
2896,252381.14087455673
2897,199866.8294958179
2898,201957.29881796823
2899,241317.449330847
2900,168005.7200376587
2901,190082.51943621621
2902,195499.78052990884
2903,286492.8066886333
2904,303176.12092975294
2905,32098.860064451583
2906,243125.13901275466
2907,116766.71719466941
2908,118010.43897332647
2909,194245.20802680636
2910,56044.263760895934
2911,92042.85700395121
2912,137728.8423787849
2913,90991.42557306122
2914,74255.90185022261
2915,74255.90185022261
2916,90991.42557306122
2917,154558.92583648
2918,108497.09304568241
2919,245360.55533576896
